id_catalogo,cd_opcion,cc_externa,df_baja,cve_usuario,id_catalogo_padre,cd_descripcionDos,cc_externaDos,LOCK_FLAG,ix_dependencia,id_validar,id_validacion_planeacion,id_validacion_supervisor
1157,Definición de proyectos,2221-018-03-1-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1158,Informe de Gestión Interna. 2221,2221-019-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1159,Informe de Gestión Interna del Titular. 2221,2221-020-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1160,Documento con la Estrategia de acompañamiento y seguimiento a las Sugerencias,2231-001-01-1-ET,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1161,Documento con la Estrategia de acompañamiento y seguimiento a los lineamientos relacionados con la mejora de las escuelas,2231-002-01-1-ET,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1162,Informe de acompañamiento y seguimiento a las sugerencias de elementos que contribuyan a la mejora de los planes y programas de EB,2231-003-01-1-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1163,Informe de acompañamiento y seguimiento a las sugerencias de elementos que contribuyan a la mejora de los planes y programas MCC de EMS,2231-004-01-1-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1164,Lineamientos para el fortalecimiento de prácticas escolares inclusivas en educación básica,2231-005-01-1-LI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1165,Lineamientos para el fortalecimiento de prácticas escolares inclusivas en educación media superior,2231-006-01-1-LI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1166,Documento de la estrategia de difusión en redes sociales y plataformas digitales institucionales,2232-001-01-1-ET,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1167,Reporte trimestral de acciones de difusión,2232-002-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1168,Reporte trimestral de contenidos diseñados,2232-003-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1169,Documento de las actas de sesión del Comité en PDF,2232-004-01-3-AS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1170,Documentos en PDF con los reportes trimestrales,2232-005-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1171,"12 boletines ""Educación en Movimiento""""""",2232-006-01-3-BL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1172,Documento en pdf con el reporte semestral del CEDOC,2232-007-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1173,Repositorio actualizado y Reporte de actualización y consulta,2232-008-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1174,Documento de ideas clave para la inclusión de personas en situación de discapacidad,2232-009-01-1-ME,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1175,"Documento con la conceptualización y diseño del material para promover prácticas inclusivas e interculturales, en su versión para validación y prueba.",2232-010-01-1-ME,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1176,Compendio de Indicadores Nacionales de la Mejora Continua de la Educación,2233-001-01-1-ID,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1177,Informe de resultados de visitas a entidades,2233-001-02-1-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1178,Cuaderno temático anual sobre la atención educativa a población indígena,2233-002-01-1-CE,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1179,Cuaderno temático  sobre la formación de los profesionales de la educación en México. Cifras del ciclo escolar 2019-2020,2233-002-02-1-CE,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1180,Documento en PDF con propuesta de indicadores para la EMS y la educación para adultos,2233-003-01-1-ID,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1181,Documento en PDF de seguimiento a los indicadores estructurados en 2021 para la educación básica,2233-003-02-1-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1182,Link de consulta con los módulos integrados en el Sistema de Información,2233-004-01-3-DT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1183,"Documento en PDF del informe de seguimiento de la implementación de políticas, estándares, procedimientos y roles del gobierno de datos",2233-005-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1184,Informe de Gestión Interna. 2233,2233-006-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1185,Informe EB. Análisis_Inf. Procesos de selección docentes de EB,2241-001-01-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1186,Base de datos EB,2241-001-02-2-BD,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1187,Informe EMS. Análisis de Información de procesos de selección docentes de EMS,2241-001-03-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1188,Base de datos EMS,2241-001-04-2-BD,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1189,Informe EB. Monitoreo de Criterios y Lineamientos,2241-002-01-1-MS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1190,Informe EMS. Monitoreo de Criterios y Lineamientos,2241-002-02-1-MS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1191,Informe EB. Monitoreo de Programas de Formación Continua EB y EMS,2241-003-01-1-MS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1192,Informe EMS.  Monitoreo de Programas de Formación Continua EB y EMS,2241-003-02-1-MS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1193,Intervención Formativa_1 para la inserción a la docencia,2241-004-01-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1194,Intervención Formativa_2 para la inserción a la docencia,2241-004-02-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1195,Intervención formativa para la inserción a la dirección escolar,2241-004-03-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1196,Intervención formativa para la inserción a la docencia,2241-004-04-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1197,Intervencíón Formativa_1 para la inserción a directivos,2241-004-05-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1198,Intervencíón Formativa_2 para la inserción a directivos,2241-004-06-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1199,"Intervención formativa para madres, padres y cuidadores en educación inicial",2241-005-01-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1200,EB. Intervención Formativa_1 para la formación  de docentes en servicio     ,2241-006-01-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1201,EB. Intervención Formativa_2 para la formación  de docentes en servicio     ,2241-006-02-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1202,EB. Intervención Formativa_3 para la formación  de docentes en servicio     ,2241-006-03-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1203,EMS Intervención Formativa_1 para la formación de docentes en servicio,2241-006-04-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1204,EMS Intervención Formativa_2 para la formación de docentes en servicio,2241-006-05-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1205,EMS Intervención Formativa_3 para la formación de docentes en servicio,2241-006-06-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1206,EB. Intervención Formativa de formación de directores en servicio,2241-007-01-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1207,EB. Intervención Formativa de formación de supervisores en servicio,2241-007-02-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1208,EMS. Intervención Formativa_1 de directivos en servicio,2241-007-03-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1209,EMS. Intervención Formativa_2 de directivos en servicio,2241-007-04-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1210,Dos intervenciones formativas,2241-008-01-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1211,"3 carpetas de materiales (agenda, presentaciones, ayuda de memoria)",2241-009-01-3-CM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1212,Programa de formación de personal de acompañamiento pedagógico en servicio EB,2241-010-01-1-PF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1213,Intervención Formativa para personal de acompañamiento pedagógico en servicio en EB,2241-010-02-1-IF,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1214,Base de Datos. Registro de program y opciones de forma cont de docent EB y EMS 2021,2241-011-01-2-BD,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1215,Informe. Integrar el registro de program y opciones de forma cont de docent EB y EMS 2021,2241-011-02-1-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1216,Base de Datos. Realizar la medición de necesid estat de fortal insti en forma de docentes en EB,2241-012-01-2-BD,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1217,Informe. Medición de necesiades estatales de fortal insti en forma de docentes en EB,2241-012-02-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1218,Marco Conceptual. Desarrollar la metodol para identif necesid de fortal instit de form cont en EMS,2241-013-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1219,Criterios para la realización de proy pedag y d des d la docen d inst form docen y sec acad,2241-014-01-1-CR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1220,Informe de Gestión Interna. 2241,2241-015-01-1-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1221,Procedimiento institucional  ,2242-001-01-1-PI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1222,Estructura de la base de datos para el registro de acciones de colaboración y coordinación Mejoredu,2242-001-02-2-BD,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1223,"Informes. Desarrollar acciones de colabo con autoridades, instituciones y actores clave",2242-001-03-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1224,8 Convenios de colaboración,2242-002-01-1-CO,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1225,"Informe trimestral de atención de asuntos en materia laboral, penal, amparo y Derechos Humanos",2212-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1226,Informe semestral de publicaciones en Diario Oficial de la Federación,2212-002-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1227,"Informe trimestral de contratos y convenios elaborados y atención de solicitudes de verificación conforme al Artículo 19 de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público",2212-003-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1228,Informe semestral de Trámites relacionados con la Propiedad Intelectual,2212-004-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1229,Informe de Gestión Interna. 2212,2212-005-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1230,Informe trimestral de Elaboración de informes de avance para el INAI; Cumplimiento de Obligaciones en materia de transparencia y acceso a la información pública; Atención de solicitudes de acceso a la información pública y protección de datos pers...,2212-006-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1231,"Informe trimestral de Apoyos otorgados a las Unidades responsables en la elaboración y actualización de la normatividad interna, certificación de copias y actualización de la Normateca institucional",2212-007-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1232,Plantilla del proyecto del PAA 2023,2213-001-01-2-MT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1233,Documento final de PAA 2023,2213-001-02-1-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1234,Informes de avance trimestral,2213-002-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1235,Criterios para la elaboración del PAA 2023,2213-003-01-2-PT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1236,Guía para la planeación del PAA 2023,2213-003-02-2-MT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1237,Criterios para el seguimiento y evaluación programática del PAA 2022,2213-004-01-2-PT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1238,Reportes trimestrales. Realizar ajustes programáticos y programático presupuestales dal PAA 2023,2213-005-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1239,Informe pp P016,2213-006-01-1-EI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1240,Informe de avance y resultados 2021 del PI 2020-2024,2213-007-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1241,Informe de Autoevaluación semestral 2022,2213-008-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1242,Informe de mejoras al SIPCO,2213-009-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1243,Informe Final de la Encuesta 2021,2213-010-01-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1244,Batería de reactivos de la Encuesta 2022,2213-010-02-2-BR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1245,Registro de estructura orgánica,2213-011-01-1-PI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1246,Reportes de las acciones realizadas,2213-011-02-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1247,Reporte de Formatos de Descripción y perfil de los puestos aprobados. Reporte de Dictámenes de validación de puestos en el SIVAL,2213-012-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1248,Manual General de Función de la Comisión,2213-013-01-1-PI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1249,Mapa de procesos validado por las unidades administrativas,2213-014-01-1-PI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1250,Reporte de Procedimientos actualizados,2213-015-01-1-PI,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1251,Catálogos programático-presupuestales,2214-001-01-2-MT,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1252,Informes de Presupuesto,2214-002-01-1-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1253,"Informes y formatos anuales, semestrales, trimestrales,  mensuales y análisis presupuestal",2214-003-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1254,Proyecto Anual 2023,2214-004-01-2-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1255,Presupuesto Anual 2023,2214-004-02-2-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1256,Reportes trimestrales del PNCCIMGP 2019-2024,2214-005-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1257,Reporte de mejoras institucionales,2214-006-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1258,Documento de Análisis de las mejoras Institucionales,2214-006-02-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1259,Programa Sistema de Control Interno,2214-007-01-1-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1260,Informe de Gestión Interna. 2214,2214-008-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1261,Requisición de recursos financieros para servicios de Tic’s,2215-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1262,Reporte de solicitudes de servicios para el personal,2215-002-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1263,Programa Clima Organizacional,2215-003-01-1-PR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1264,Informe. Desarrollo de Clima Organizacional,2215-003-02-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1265,Reporte de contrataciones de servicios y bienes y Solicitudes de servicios generales,2215-004-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1266,Reporte de solicitudes de pago e informes para las Autoridades e instancias fiscalizadoras,2215-005-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1267,Informe. Coadyuvar en la rendición de cuentas de la gestión pública federal,2215-006-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1268,Reporte de determinación de políticas públicas,2215-006-02-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1269,Informe de Gestión Interna del Titular. 2215,2215-007-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1270,Informe. Realizar la modernización tecnológica,2216-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1271,Reporte. Realizar la modernización tecnológica,2216-001-02-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1272,Informe. Proveer de la seguridad de la información y seguridad informática,2216-002-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1273,Informe. Garantizar la continuidad de la operación,2216-003-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1274,Informe de Gestión Interna. 2216,2216-004-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1275,Reporte. Impulsar la mejora de la gestión,2216-005-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1276,Informe. Elaborar el Plan Estratégico de Tecnologías de la Información de la Comisión,2216-006-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1277,Informe. Elaborar modelo de Gobierno de TICs,2216-007-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1278,Informe de gestión. Atender requerimientos emergentes para el logro de objetivos institucionales,22T1-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1279,Informe de Gestión Interna. 2251,2251-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1280,Informe de actividades. Políticas y Procesos MEJOREDU,2111-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1281,Actas de sesiones ordinarias,2111-002-01-3-AS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1282,Informe semestral. Contribuir a la Mejora Continua de la Educación,2111-003-01-3-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1283,Informe trimestral de cumplimiento de acuerdos,2111-004-01-3-IS,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1284,Informe trimestral. Coordinar el programa y estrategia de comunicación anual de la Comisión,2111-005-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1285,Informe de Gestión Interna. 2121,2121-001-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1286,Informe de Gestión Interna del Titular. 2121,2121-002-01-3-IA,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1287,Marco conceptual y metodológico. Inv. Agentes Educativos en EI.,2121-003-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1288,Diseño de instrumentos. Inv. Agentes Educativos en EI.,2121-003-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1289,Aplicación piloto. Inv. Agentes Educativos en EI.,2121-003-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1290,Informe final. Inv. Agentes Educativos en EI.,2121-003-04-1-IN,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1291,Marco conceptual y metodológico. Estudio_Modelos Híbridos de Ens y Apr en Primaria,2121-004-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1292,Diseño de instrumentos. Estudio_Modelos Híbridos de Ens y Apr en Primaria,2121-004-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1293,Informe final. Estudio_Modelos Híbridos de Ens y Apr en Primaria,2121-004-03-1-ES,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1294,Marco conceptual y metodológico. Inv. Violencia escolar en Secundaria,2121-005-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1295,Diseño de instrumentos. Inv. Violencia escolar en Secundaria,2121-005-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1296,Aplicación piloto.Inv. Violencia escolar en Secundaria,2121-005-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1297,Informe final. Inv. Violencia escolar en Secundaria,2121-005-04-1-IN,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1298,Marco conceptual y metodológico.  Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias,2121-006-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1299,Diseño de instrumentos.  Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias,2121-006-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1300,Aplicación piloto. Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias,2121-006-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1301,Informe final. Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias,2121-006-04-1-ES,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1302,Marco conceptual y metodológico. Inv. Participación estudiantil en EMS,2121-007-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1303,Diseño de instrumentos. Inv. Participación estudiantil en EMS,2121-007-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1304,Aplicación de instrumentos. Inv. Participación estudiantil en EMS,2121-007-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1305,Informe final. Inv. Participación estudiantil en EMS,2121-007-04-1-IN,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1306,Aplicación de instrumentos. Inv. Docentes en EMS,2121-008-01-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1307,Informe final. Inv. Docentes en EMS,2121-008-02-1-IN,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1308,Marco conceptual y metodológico. Inv. Directores y figuras académicas de apoyo en EMS,2121-009-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1309,Diseño de instrumentos. Inv. Directores y figuras académicas de apoyo en EMS,2121-009-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1310,Informe final. Inv. Directores y figuras académicas de apoyo en EMS,2121-009-03-1-IN,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1311,Marco conceptual y metodológico.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS,2121-010-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1312,Diseño de instrumentos.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS,2121-010-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1313,Aplicación de instrumentos.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS,2121-010-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1314,Informe final. Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS,2121-010-04-1-ES,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1315,Marco conceptual y metodológico. Ev. Aprendizaje,2121-011-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1316,Diseño de instrumentos. Ev. Aprendizaje,2121-011-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1317,Informe final. Ev. Aprendizaje,2121-011-03-1-EV,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1318,Marco conceptual y metodológico. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121,2121-012-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1319,Diseño de instrumentos. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121,2121-012-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1320,Informe final. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121,2121-012-03-1-ES,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1321,"Marco conceptual y metodológico.Ev_ Docentes, directores, supervisores y asesores técnico pedagógicos_2121",2121-013-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1322,"Diseño de instrumentos. Ev. Docentes, directores, supervisores y asesores técnico pedagógicos_2121",2121-013-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1323,"Informe final. Ev. Docentes, directores, supervisores y asesores técnico pedagógicos_2121",2121-013-03-1-EV,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1324,Marco conceptual y metodológico. Ev. Escuelas,2121-014-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1325,Diseño de instrumentos. Ev. Escuelas,2121-014-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1326,Aplicación piloto. Ev. Escuelas,2121-014-03-2-RL,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1327,Informe final. Ev. Escuelas,2121-014-04-1-EV,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1328,Marco conceptual y metodológico. Sistema de Monitoreo de Políticas y programas educativos en las escuelas,2121-015-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1329,Diseño de instrumentos. Sistema de Monitoreo de Políticas y programas educativos en las escuelas,2121-015-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1330,Informe final. Sistema de Monitoreo de Políticas y programas educativos en las escuelas,2121-015-03-1-IR,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1331,Marco conceptual y metodológico.  Ev. Política de USAER,2121-016-01-2-MC,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
1332,Diseño de instrumentos.  Ev. Política de USAER,2121-016-02-2-IM,NULL,Superusuario,907,NULL,NULL,0,0,NULL,NULL,NULL
