id_catalogo,cd_opcion,cc_externa,df_baja,cve_usuario,id_catalogo_padre,cd_descripcionDos,cc_externaDos,LOCK_FLAG
449,"Difusión de mensajes comerciales para promover la venta de productos o servicios",36201,NULL,Superusuario,232,"36201 Difusión de mensajes comerciales para promover la venta de productos o servicios",571,NULL
450,"Servicios relacionados con monitoreo de información en medios masivos",36901,NULL,Superusuario,232,"36901 Servicios relacionados con monitoreo de información en medios masivos",572,NULL
451,"Pasajes aéreos nacionales para labores en campo y de supervisión",37101,NULL,Superusuario,232,"37101 Pasajes aéreos nacionales para labores en campo y de supervisión",573,NULL
452,"Pasajes aéreos nacionales asociados a los programas de seguridad pública y nacional",37102,NULL,Superusuario,232,"37102 Pasajes aéreos nacionales asociados a los programas de seguridad pública y nacional",574,NULL
453,"Pasajes aéreos nacionales asociados a desastres naturales",37103,NULL,Superusuario,232,"37103 Pasajes aéreos nacionales asociados a desastres naturales",575,NULL
454,"Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",37104,NULL,Superusuario,232,"37104 Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",576,NULL
455,"Pasajes aéreos internacionales asociados a los programas de seguridad pública y nacional",37105,NULL,Superusuario,232,"37105 Pasajes aéreos internacionales asociados a los programas de seguridad pública y nacional",577,NULL
456,"Pasajes aéreos internacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",37106,NULL,Superusuario,232,"37106 Pasajes aéreos internacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",578,NULL
457,"Pasajes terrestres nacionales para labores en campo y de supervisión",37201,NULL,Superusuario,232,"37201 Pasajes terrestres nacionales para labores en campo y de supervisión",579,NULL
458,"Pasajes terrestres nacionales asociados a los programas de seguridad pública y nacional",37202,NULL,Superusuario,232,"37202 Pasajes terrestres nacionales asociados a los programas de seguridad pública y nacional",580,NULL
459,"Pasajes terrestres nacionales asociados a desastres naturales",37203,NULL,Superusuario,232,"37203 Pasajes terrestres nacionales asociados a desastres naturales",581,NULL
460,"Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",37204,NULL,Superusuario,232,"37204 Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",582,NULL
461,"Pasajes terrestres internacionales asociados a los programas de seguridad pública y nacional",37205,NULL,Superusuario,232,"37205 Pasajes terrestres internacionales asociados a los programas de seguridad pública y nacional",583,NULL
462,"Pasajes terrestres internacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",37206,NULL,Superusuario,232,"37206 Pasajes terrestres internacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",584,NULL
463,"Pasajes terrestres nacionales por medio electrónico",37207,NULL,Superusuario,232,"37207 Pasajes terrestres nacionales por medio electrónico",585,NULL
464,"Pasajes marítimos, lacustres y fluviales para labores en campo y de supervisión",37301,NULL,Superusuario,232,"37301 Pasajes marítimos, lacustres y fluviales para labores en campo y de supervisión",586,NULL
465,"Pasajes marítimos, lacustres y fluviales asociados a los programas de seguridad pública y nacional 37303 Pasajes marítimos, lacustres y fluviales asociados a desastres naturales",37302,NULL,Superusuario,232,"37302 Pasajes marítimos, lacustres y fluviales asociados a los programas de seguridad pública y nacional 37303 Pasajes marítimos, lacustres y fluviales asociados a desastres naturales",587,NULL
466,"Pasajes marítimos, lacustres y fluviales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",37304,NULL,Superusuario,232,"37304 Pasajes marítimos, lacustres y fluviales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales",588,NULL
467,"Viáticos nacionales para labores en campo y de supervisión",37501,NULL,Superusuario,232,"37501 Viáticos nacionales para labores en campo y de supervisión",589,NULL
468,"Viáticos nacionales asociados a los programas de seguridad pública y nacional",37502,NULL,Superusuario,232,"37502 Viáticos nacionales asociados a los programas de seguridad pública y nacional",590,NULL
469,"Viáticos nacionales asociados a desastres naturales",37503,NULL,Superusuario,232,"37503 Viáticos nacionales asociados a desastres naturales",591,NULL
470,"Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales",37504,NULL,Superusuario,232,"37504 Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales",592,NULL
471,"Viáticos en el extranjero asociados a los programas de seguridad pública y nacional",37601,NULL,Superusuario,232,"37601 Viáticos en el extranjero asociados a los programas de seguridad pública y nacional",593,NULL
472,"Viáticos en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales",37602,NULL,Superusuario,232,"37602 Viáticos en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales",594,NULL
473,"Instalación del personal federal",37701,NULL,Superusuario,232,"37701 Instalación del personal federal",595,NULL
474,"Servicios integrales nacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",37801,NULL,Superusuario,232,"37801 Servicios integrales nacionales para servidores públicos en el desempeño de comisiones y funciones oficiales",596,NULL
475,"Servicios integrales en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales",37802,NULL,Superusuario,232,"37802 Servicios integrales en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales",597,NULL
476,"Gastos para operativos y trabajos de campo en áreas rurales",37901,NULL,Superusuario,232,"37901 Gastos para operativos y trabajos de campo en áreas rurales",598,NULL
477,"Gastos de ceremonial del titular del Ejecutivo Federal",38101,NULL,Superusuario,232,"38101 Gastos de ceremonial del titular del Ejecutivo Federal",599,NULL
478,"Gastos de ceremonial de los titulares de las dependencias y entidades",38102,NULL,Superusuario,232,"38102 Gastos de ceremonial de los titulares de las dependencias y entidades",600,NULL
479,"Gastos inherentes a la investidura presidencial",38103,NULL,Superusuario,232,"38103 Gastos inherentes a la investidura presidencial",601,NULL
480,"Gastos de orden social",38201,NULL,Superusuario,232,"38201 Gastos de orden social",602,NULL
481,"Congresos y convenciones",38301,NULL,Superusuario,232,"38301 Congresos y convenciones",603,NULL
482,Exposiciones,38401,NULL,Superusuario,232,"38401 Exposiciones",604,NULL
483,"Gastos para alimentación de servidores públicos de mando",38501,NULL,Superusuario,232,"38501 Gastos para alimentación de servidores públicos de mando",605,NULL
484,"Funerales y pagas de defunción",39101,NULL,Superusuario,232,"39101 Funerales y pagas de defunción",606,NULL
485,"Impuestos y derechos de exportación",39201,NULL,Superusuario,232,"39201 Impuestos y derechos de exportación",607,NULL
486,"Otros impuestos y derechos",39202,NULL,Superusuario,232,"39202 Otros impuestos y derechos",608,NULL
487,"Impuestos y derechos de importación",39301,NULL,Superusuario,232,"39301 Impuestos y derechos de importación",609,NULL
488,"Erogaciones por resoluciones por autoridad competente",39401,NULL,Superusuario,232,"39401 Erogaciones por resoluciones por autoridad competente",610,NULL
489,"Indemnizaciones por expropiación de predios",39402,NULL,Superusuario,232,"39402 Indemnizaciones por expropiación de predios",611,NULL
490,"Otras asignaciones derivadas de resoluciones de ley",39403,NULL,Superusuario,232,"39403 Otras asignaciones derivadas de resoluciones de ley",612,NULL
491,"Penas, multas, accesorios y actualizaciones",39501,NULL,Superusuario,232,"39501 Penas, multas, accesorios y actualizaciones",613,NULL
492,"Pérdidas del erario federal",39601,NULL,Superusuario,232,"39601 Pérdidas del erario federal",614,NULL
493,"Otros gastos por responsabilidades",39602,NULL,Superusuario,232,"39602 Otros gastos por responsabilidades",615,NULL
494,"Erogaciones por pago de utilidades",39701,NULL,Superusuario,232,"39701 Erogaciones por pago de utilidades",616,NULL
495,"Impuesto sobre nóminas",39801,NULL,Superusuario,232,"39801 Impuesto sobre nóminas",617,NULL
496,"Gastos de las Comisiones Internacionales de Límites y Aguas",39901,NULL,Superusuario,232,"39901 Gastos de las Comisiones Internacionales de Límites y Aguas",618,NULL
497,"Gastos de las oficinas del Servicio Exterior Mexicano",39902,NULL,Superusuario,232,"39902 Gastos de las oficinas del Servicio Exterior Mexicano",619,NULL
498,"Participaciones en Órganos de Gobierno",39904,NULL,Superusuario,232,"39904 Participaciones en Órganos de Gobierno",620,NULL
499,"Actividades de Coordinación con el Presidente Electo",39905,NULL,Superusuario,232,"39905 Actividades de Coordinación con el Presidente Electo",621,NULL
500,"Servicios Corporativos prestados por las Entidades Paraestatales a sus Organismos",39906,NULL,Superusuario,232,"39906 Servicios Corporativos prestados por las Entidades Paraestatales a sus Organismos",622,NULL
501,"Servicios prestados entre Organismos de una Entidad Paraestatal",39907,NULL,Superusuario,232,"39907 Servicios prestados entre Organismos de una Entidad Paraestatal",623,NULL
502,"Erogaciones por cuenta de terceros",39908,NULL,Superusuario,232,"39908 Erogaciones por cuenta de terceros",624,NULL
503,"Erogaciones recuperables",39909,NULL,Superusuario,232,"39909 Erogaciones recuperables",625,NULL
504,"Apertura de Fondo Rotatorio",39910,NULL,Superusuario,232,"39910 Apertura de Fondo Rotatorio",626,NULL
505,"Transferencias para cubrir el déficit de operación y los gastos de administración asociados al otorgamiento de subsidios",41501,NULL,Superusuario,232,"41501 Transferencias para cubrir el déficit de operación y los gastos de administración asociados al otorgamiento de subsidios",627,NULL
506,"Transferencias a entidades empresariales no financieras derivadas de la obtención de derechos",41601,NULL,Superusuario,232,"41601 Transferencias a entidades empresariales no financieras derivadas de la obtención de derechos",628,NULL
507,"Subsidios a la producción",43101,NULL,Superusuario,232,"43101 Subsidios a la producción",629,NULL
508,"Subsidios a la distribución",43201,NULL,Superusuario,232,"43201 Subsidios a la distribución",630,NULL
509,"Subsidios para inversión",43301,NULL,Superusuario,232,"43301 Subsidios para inversión",631,NULL
510,"Subsidios a la prestación de servicios públicos",43401,NULL,Superusuario,232,"43401 Subsidios a la prestación de servicios públicos",632,NULL
511,"Subsidios para cubrir diferenciales de tasas de interés",43501,NULL,Superusuario,232,"43501 Subsidios para cubrir diferenciales de tasas de interés",633,NULL
512,"Subsidios para la adquisición de vivienda de interés social",43601,NULL,Superusuario,232,"43601 Subsidios para la adquisición de vivienda de interés social",634,NULL
513,"Subsidios al consumo",43701,NULL,Superusuario,232,"43701 Subsidios al consumo",635,NULL
514,"Subsidios a Entidades Federativas y Municipios (Se modifica)",43801,NULL,Superusuario,232,"43801 Subsidios a Entidades Federativas y Municipios (Se modifica)",636,NULL
515,"Subsidios para capacitación y becas",43901,NULL,Superusuario,232,"43901 Subsidios para capacitación y becas",637,NULL
516,"Subsidios a fideicomisos privados y estatales",43902,NULL,Superusuario,232,"43902 Subsidios a fideicomisos privados y estatales",638,NULL
517,"Gastos relacionados con actividades culturales, deportivas y de ayuda extraordinaria",44101,NULL,Superusuario,232,"44101 Gastos relacionados con actividades culturales, deportivas y de ayuda extraordinaria",639,NULL
518,"Gastos por servicios de traslado de personas",44102,NULL,Superusuario,232,"44102 Gastos por servicios de traslado de personas",640,NULL
519,"Premios, recompensas, pensiones de gracia y pensión recreativa estudiantil",44103,NULL,Superusuario,232,"44103 Premios, recompensas, pensiones de gracia y pensión recreativa estudiantil",641,NULL
520,"Premios, estímulos, recompensas, becas y seguros a deportistas",44104,NULL,Superusuario,232,"44104 Premios, estímulos, recompensas, becas y seguros a deportistas",642,NULL
521,"Apoyo a voluntarios que participan en diversos programas federales",44105,NULL,Superusuario,232,"44105 Apoyo a voluntarios que participan en diversos programas federales",643,NULL
522,"Compensaciones por servicios de carácter social",44106,NULL,Superusuario,232,"44106 Compensaciones por servicios de carácter social",644,NULL
523,"Apoyos a la investigación científica y tecnológica de instituciones académicas y sector público",44401,NULL,Superusuario,232,"44401 Apoyos a la investigación científica y tecnológica de instituciones académicas y sector público",645,NULL
524,"Apoyos a la investigación científica y tecnológica en instituciones sin fines de lucro",44402,NULL,Superusuario,232,"44402 Apoyos a la investigación científica y tecnológica en instituciones sin fines de lucro",646,NULL
525,"Mercancías para su distribución a la población",44801,NULL,Superusuario,232,"44801 Mercancías para su distribución a la población",647,NULL
526,"Pago de pensiones y jubilaciones",45201,NULL,Superusuario,232,"45201 Pago de pensiones y jubilaciones",648,NULL
527,"Pago de pensiones y jubilaciones contractuales",45202,NULL,Superusuario,232,"45202 Pago de pensiones y jubilaciones contractuales",649,NULL
528,"Transferencias para el pago de pensiones y jubilaciones",45203,NULL,Superusuario,232,"45203 Transferencias para el pago de pensiones y jubilaciones",650,NULL
529,"Pago de sumas aseguradas",45901,NULL,Superusuario,232,"45901 Pago de sumas aseguradas",651,NULL
530,"Prestaciones económicas distintas de pensiones y jubilaciones",45902,NULL,Superusuario,232,"45902 Prestaciones económicas distintas de pensiones y jubilaciones",652,NULL
531,"Aportaciones a fideicomisos públicos",46101,NULL,Superusuario,232,"46101 Aportaciones a fideicomisos públicos",653,NULL
532,"Aportaciones a mandatos públicos",46102,NULL,Superusuario,232,"46102 Aportaciones a mandatos públicos",654,NULL
533,"Trasferencias para cuotas y aportaciones de seguridad social para el IMSS, ISSSTE e ISSFAM por obligación del Estado",47101,NULL,Superusuario,232,"47101 Trasferencias para cuotas y aportaciones de seguridad social para el IMSS, ISSSTE e ISSFAM por obligación del Estado",655,NULL
534,"Transferencias para cuotas y aportaciones a los seguros de retiro, cesantía en edad avanzada y vejez",47102,NULL,Superusuario,232,"47102 Transferencias para cuotas y aportaciones a los seguros de retiro, cesantía en edad avanzada y vejez",656,NULL
535,"Donativos a instituciones sin fines de lucro",48101,NULL,Superusuario,232,"48101 Donativos a instituciones sin fines de lucro",657,NULL
536,"Donativos a entidades federativas o municípios",48201,NULL,Superusuario,232,"48201 Donativos a entidades federativas o municípios",658,NULL
537,"Donativos a fideicomisos privados",48301,NULL,Superusuario,232,"48301 Donativos a fideicomisos privados",659,NULL
538,"Donativos a fideicomisos estatales",48401,NULL,Superusuario,232,"48401 Donativos a fideicomisos estatales",660,NULL
539,"Donativos internacionales",48501,NULL,Superusuario,232,"48501 Donativos internacionales",661,NULL
540,"Cuotas y aportaciones a organismos internacionales",49201,NULL,Superusuario,232,"49201 Cuotas y aportaciones a organismos internacionales",662,NULL
541,"Otras aportaciones internacionales",49202,NULL,Superusuario,232,"49202 Otras aportaciones internacionales",663,NULL
542,Mobiliario,51101,NULL,Superusuario,232,"51101 Mobiliario",664,NULL
543,"Bienes artísticos y culturales",51301,NULL,Superusuario,232,"51301 Bienes artísticos y culturales",665,NULL
544,"Bienes informáticos",51501,NULL,Superusuario,232,"51501 Bienes informáticos",666,NULL
545,"Equipo de administración",51901,NULL,Superusuario,232,"51901 Equipo de administración",667,NULL
546,"Adjudicaciones, expropiaciones e indemnizaciones de bienes muebles",51902,NULL,Superusuario,232,"51902 Adjudicaciones, expropiaciones e indemnizaciones de bienes muebles",668,NULL
547,"Equipos y aparatos audiovisuales",52101,NULL,Superusuario,232,"52101 Equipos y aparatos audiovisuales",669,NULL
548,"Aparatos deportivos",52201,NULL,Superusuario,232,"52201 Aparatos deportivos",670,NULL
549,"Cámaras fotográficas y de video",52301,NULL,Superusuario,232,"52301 Cámaras fotográficas y de video",671,NULL
550,"Otro mobiliario y equipo educacional y recreativo",52901,NULL,Superusuario,232,"52901 Otro mobiliario y equipo educacional y recreativo",672,NULL
551,"Equipo médico y de laboratorio",53101,NULL,Superusuario,232,"53101 Equipo médico y de laboratorio",673,NULL
552,"Instrumental médico y de laboratorio",53201,NULL,Superusuario,232,"53201 Instrumental médico y de laboratorio",674,NULL
553,"Vehículos y equipo terrestres, para la ejecución de programas de seguridad pública y nacional",54101,NULL,Superusuario,232,"54101 Vehículos y equipo terrestres, para la ejecución de programas de seguridad pública y nacional",675,NULL
554,"Vehículos y equipo terrestres, destinados exclusivamente para desastres naturales",54102,NULL,Superusuario,232,"54102 Vehículos y equipo terrestres, destinados exclusivamente para desastres naturales",676,NULL
555,"Vehículos y equipo terrestres, destinados a servicios públicos y la operación de programas públicos",54103,NULL,Superusuario,232,"54103 Vehículos y equipo terrestres, destinados a servicios públicos y la operación de programas públicos",677,NULL
556,"Vehículos y equipo terrestres, destinados a servicios administrativos",54104,NULL,Superusuario,232,"54104 Vehículos y equipo terrestres, destinados a servicios administrativos",678,NULL
557,"Vehículos y equipo terrestres, destinados a servidores públicos",54105,NULL,Superusuario,232,"54105 Vehículos y equipo terrestres, destinados a servidores públicos",679,NULL
558,"Carrocerías y remolques",54201,NULL,Superusuario,232,"54201 Carrocerías y remolques",680,NULL
559,"Vehículos y equipo aéreos, para la ejecución de programas de seguridad pública y nacional",54301,NULL,Superusuario,232,"54301 Vehículos y equipo aéreos, para la ejecución de programas de seguridad pública y nacional",681,NULL
560,"Vehículos y equipo aéreos, destinados exclusivamente para desastres naturales",54302,NULL,Superusuario,232,"54302 Vehículos y equipo aéreos, destinados exclusivamente para desastres naturales",682,NULL
561,"Vehículos y equipo aéreos, destinados a servicios públicos y la operación de programas públicos",54303,NULL,Superusuario,232,"54303 Vehículos y equipo aéreos, destinados a servicios públicos y la operación de programas públicos",683,NULL
562,"Equipo ferroviario",54401,NULL,Superusuario,232,"54401 Equipo ferroviario",684,NULL
563,"Vehículos y equipo marítimo, para la ejecución de programas de seguridad pública y nacional",54501,NULL,Superusuario,232,"54501 Vehículos y equipo marítimo, para la ejecución de programas de seguridad pública y nacional",685,NULL
564,"Vehículos y equipo marítimo, destinados a servicios públicos y la operación de programas públicos",54502,NULL,Superusuario,232,"54502 Vehículos y equipo marítimo, destinados a servicios públicos y la operación de programas públicos",686,NULL
565,"Construcción de embarcaciones",54503,NULL,Superusuario,232,"54503 Construcción de embarcaciones",687,NULL
566,"Otros equipos de transporte",54901,NULL,Superusuario,232,"54901 Otros equipos de transporte",688,NULL
567,"Maquinaria y equipo de defensa y seguridad pública",55101,NULL,Superusuario,232,"55101 Maquinaria y equipo de defensa y seguridad pública",689,NULL
568,"Equipo de seguridad pública y nacional",55102,NULL,Superusuario,232,"55102 Equipo de seguridad pública y nacional",690,NULL
569,"Maquinaria y equipo agropecuario",56101,NULL,Superusuario,232,"56101 Maquinaria y equipo agropecuario",691,NULL
570,"Maquinaria y equipo industrial",56201,NULL,Superusuario,232,"56201 Maquinaria y equipo industrial",692,NULL
571,"Maquinaria y equipo de construcción",56301,NULL,Superusuario,232,"56301 Maquinaria y equipo de construcción",693,NULL
572,"Equipos y aparatos de comunicaciones y telecomunicaciones",56501,NULL,Superusuario,232,"56501 Equipos y aparatos de comunicaciones y telecomunicaciones",694,NULL
573,"Maquinaria y equipo eléctrico y electrónico",56601,NULL,Superusuario,232,"56601 Maquinaria y equipo eléctrico y electrónico",695,NULL
574,"Herramientas y máquinas herramienta",56701,NULL,Superusuario,232,"56701 Herramientas y máquinas herramienta",696,NULL
575,"Bienes muebles por arrendamiento financiero",56901,NULL,Superusuario,232,"56901 Bienes muebles por arrendamiento financiero",697,NULL
576,"Otros bienes muebles",56902,NULL,Superusuario,232,"56902 Otros bienes muebles",698,NULL
577,"Animales de reproducción",57101,NULL,Superusuario,232,"57101 Animales de reproducción",699,NULL
578,"Animales de trabajo",57601,NULL,Superusuario,232,"57601 Animales de trabajo",700,NULL
579,"Animales de custodia y vigilancia",57701,NULL,Superusuario,232,"57701 Animales de custodia y vigilancia",701,NULL
580,Terrenos,58101,NULL,Superusuario,232,"58101 Terrenos",702,NULL
581,"Edificios y locales",58301,NULL,Superusuario,232,"58301 Edificios y locales",703,NULL
582,"Adjudicaciones, expropiaciones e indemnizaciones de inmuebles",58901,NULL,Superusuario,232,"58901 Adjudicaciones, expropiaciones e indemnizaciones de inmuebles",704,NULL
583,"Bienes inmuebles en la modalidad de proyectos de infraestructura productiva de largo plazo",58902,NULL,Superusuario,232,"58902 Bienes inmuebles en la modalidad de proyectos de infraestructura productiva de largo plazo",705,NULL
584,"Bienes inmuebles por arrendamiento financiero",58903,NULL,Superusuario,232,"58903 Bienes inmuebles por arrendamiento financiero",706,NULL
585,"Otros bienes inmuebles",58904,NULL,Superusuario,232,"58904 Otros bienes inmuebles",707,NULL
586,Software,59101,NULL,Superusuario,232,"59101 Software",708,NULL
587,"Catalogo Macroprocesos",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
588,"Macroproceso 1",10,NULL,Superusuario,587,NULL,NULL,NULL
589,"Macroproceso 2",20,NULL,Superusuario,587,NULL,NULL,NULL
590,"Macroproceso 3",30,NULL,Superusuario,587,NULL,NULL,NULL
591,"Macroproceso 4",40,NULL,Superusuario,587,NULL,NULL,NULL
592,"Catalogo Objetivos Prioritario",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
593,"1.- Mejorar la coordinación entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educación",10,NULL,Superusuario,592,NULL,NULL,NULL
594,"2.- Mejorar la oferta de información relevante y las orientaciones técnico pedagógicas que contribuyan a mejorar el aprendizaje de los estudiantes de educación básica, media superior y de adultos para fortalecer la excelencia, la inclusión y la equidad..",20,NULL,Superusuario,592,NULL,NULL,NULL
595,"3.- Fortalecer la oferta de información y orientaciones técnico pedagógicas que favorezcan la mejora continua de las escuelas de educación básica, media superior y para adultos y las constituyan como espacios formativos inclusivos, interculturales…",30,NULL,Superusuario,592,NULL,NULL,NULL
596,"4.- Fortalecer el marco regulatorio y los programas para mejorar la formación continua y el desarrollo profesional de docentes de educación básica y media superior",40,NULL,Superusuario,592,NULL,NULL,NULL
597,"5.- Fortalecer la oferta de información y el marco regulatorio para la toma de decisiones en las políticas de educación básica y media superior para avanzar en el cumplimiento del derecho a la educación",50,NULL,Superusuario,592,NULL,NULL,NULL
598,"6.- Garantizar la generación de información sobre el SEN, así como de productos institucionales que apoyen la mejora continua de la educación básica y media superior",60,NULL,Superusuario,592,NULL,NULL,NULL
599,"Catalogo Problemática Educativa 2",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
600,Aprendizajes,10,NULL,Superusuario,599,NULL,NULL,NULL
601,"Organización Escolar",20,NULL,Superusuario,599,NULL,NULL,NULL
602,"Formación docente",30,NULL,Superusuario,599,NULL,NULL,NULL
603,"Gestión Educativa",40,NULL,Superusuario,599,NULL,NULL,NULL
604,"Desarrollo Curricular",50,NULL,Superusuario,599,NULL,NULL,NULL
605,"No aplica",60,NULL,Superusuario,599,NULL,NULL,NULL
606,"Nombre del indicador del Parámetro (PI)",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
607,"Nivel de satisfacción de las autoridades educativas con la organización y funcionamiento del Sistema Nacional para la Mejora Continua de la Educación",1,NULL,Superusuario,606,NULL,1.1,NULL
608,"Porcentaje de convenios de colaboración suscritos en materia de mejora continua de la educación en el año t",1,NULL,Superusuario,606,NULL,1.2,NULL
609,"Porcentaje de recomendaciones del Consejo Técnico de Educación y del Consejo Ciudadano atendidas por la Comisión en el año t",1,NULL,Superusuario,606,NULL,1.3,NULL
610,"Nivel de satisfacción de los actores clave con las herramientas, recursos y materiales educativos que genere la Comisión para la mejora continua de los aprendizajes de los estudiantes en educación básica y media superior",2,NULL,Superusuario,606,NULL,2.1,NULL
611,"Porcentaje de lineamientos, programas y sugerencias emitidos por la Comisión para mejorar el aprendizaje de los estudiantes en el año t",2,NULL,Superusuario,606,NULL,2.2,NULL
612,"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre temáticas de inclusión, equidad y excelencia educativa elaborados por la Comisión en el año t",2,NULL,Superusuario,606,NULL,2.3,NULL
613,"Nivel de satisfacción de los actores clave con las herramientas, recursos y materiales educativos que genere la Comisión para la mejora de las escuelas de educación básica y media superior",3,NULL,Superusuario,606,NULL,3.1,NULL
614,"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre procesos escolares elaborados por la Comisión en el año t",3,NULL,Superusuario,606,NULL,3.2,NULL
615,"Porcentaje de lineamientos y orientaciones emitidos por la Comisión para la mejora de las escuelas de educación básica y media superior en el año t",3,NULL,Superusuario,606,NULL,3.3,NULL
616,"Nivel de satisfacción de los actores clave con los lineamientos, criterios y programas que genere la Comisión para la mejora de la formación continua y desarrollo profesional de docentes de educación básica y media superior",4,NULL,Superusuario,606,NULL,4.1,NULL
617,"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre prácticas docentes, directivas y de apoyo y de formación continua y desarrollo profesional de docente elaborados por la Comisión en el año t.",4,NULL,Superusuario,606,NULL,4.2,NULL
618,"Porcentaje de criterios, lineamientos y programas emitidos por la Comisión para mejorar la formación continua y desarrollo profesional de docentes de educación básica y media superior en el año t",4,NULL,Superusuario,606,NULL,4.3,NULL
619,"Nivel de satisfacción de las autoridades educativas con las herramientas y recursos que genere la Comisión para mejorar las políticas de educación básica y media superior",5,NULL,Superusuario,606,NULL,5.1,NULL
620,"Porcentaje de estudios, investigaciones especializadas y evaluaciones diagnósticas sobre políticas educativas elaborados por la Comisión en el año t",5,NULL,Superusuario,606,NULL,5.2,NULL
621,"Porcentaje de criterios y sugerencias emitidos por la Comisión para mejorar el desarrollo de políticas adecuadas a las necesidades de la población en el año t",5,NULL,Superusuario,606,NULL,5.3,NULL
622,"Nivel de satisfacción de los actores clave con la información, acciones y productos que difunde la Comisión para apoyar los procesos de mejora continua de la educación y el seguimiento de sus resultados",6,NULL,Superusuario,606,NULL,6.1,NULL
623,"Porcentaje de indicadores para monitorear los resultados de la mejora educativa publicados en el año t",6,NULL,Superusuario,606,NULL,6.2,NULL
624,"Porcentaje de publicaciones y acciones de difusión realizadas en el año t",6,NULL,Superusuario,606,NULL,6.3,NULL
625,"Nombre del indicador de la MIR",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
626,"Cambio en el porcentaje de personas entre 20 y 24 años de edad que cuentan con al menos la Educación Media Superior completa",Fin,NULL,Superusuario,625,NULL,NULL,NULL
627,"Tasa de eficiencia terminal en primaria",Fin,NULL,Superusuario,625,NULL,NULL,NULL
628,"Tasa de eficiencia terminal en secundaria",Fin,NULL,Superusuario,625,NULL,NULL,NULL
629,"Las autoridades educativas (federal y locales) promueven de manera eficaz la mejora continua de la educación",Propósito,NULL,Superusuario,625,NULL,NULL,NULL
630,"Porcentaje de la oferta de estudios, investigaciones especializadas y evaluaciones para la mejora de la educación fortalecida",C1,NULL,Superusuario,625,NULL,NULL,NULL
631,"Porcentaje de indicadores para monitorear los resultados de la mejora educativa actualizados ",C2,NULL,Superusuario,625,NULL,NULL,NULL
632,"Porcentaje de lineamientos, criterios, sugerencias, programas y materiales para la mejora continua de la educación emitidos",C3,NULL,Superusuario,625,NULL,NULL,NULL
633,"Porcentaje de acuerdos dirigidos a la coordinación de las autoridades educativas para la mejora continua cumplidos",C4,NULL,Superusuario,625,NULL,NULL,NULL
634,"Porcentaje de instrumentos de los estudios, investigaciones especializadas, y evaluaciones para la mejora educativa elaborados",A1.C1,NULL,Superusuario,625,NULL,NULL,NULL
635,"Porcentaje de marcos conceptuales y metodológicos diseñados",A2.C1,NULL,Superusuario,625,NULL,NULL,NULL
636,"Porcentaje de avance en el tratamiento de información para la actualización de indicadores",A1.C2,NULL,Superusuario,625,NULL,NULL,NULL
637,"Porcentaje de avance en el seguimiento a lineamientos, criterios, sugerencias, programas y materiales para la mejora educativa ",A1.C3,NULL,Superusuario,625,NULL,NULL,NULL
638,"Porcentaje de sesiones de los Órganos de gobierno y consulta de la MEJOREDU realizadas",A1.C4,NULL,Superusuario,625,NULL,NULL,NULL
639,"No aplica",150,NULL,Superusuario,625,NULL,NULL,NULL
640,"Acción Puntual PI",NULL,NULL,Superusuario,NULL,NULL,NULL,NULL
641,"1.1.1 Establecer las políticas y regulaciones para la organización y funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación.",10,NULL,Superusuario,641,NULL,NULL,NULL
642,"1.1.2 Formular los planes y programas de trabajo institucionales que permitan dar cumplimiento a las atribuciones y responsabilidades legales de la Comisión Nacional para la Mejora Continua de la Educación.",20,NULL,Superusuario,641,NULL,NULL,NULL
643,"1.1.3 Determinar los mecanismos institucionales de articulación interna de los componentes y áreas administrativas de la Comisión Nacional para la Mejora Continua de la Educación.",30,NULL,Superusuario,641,NULL,NULL,NULL
