"id_catalogo";"cd_opcion";"cc_externa";"df_baja";"cve_usuario";"id_catalogo_padre";"cd_descripcionDos";"cc_externaDos";"LOCK_FLAG";"ix_dependencia";"id_validar";"id_validacion_planeacion";"id_validacion_supervisor"
1269;"Informe de Gestión Interna del Titular. 2215";"2215-007-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1270;"Informe. Realizar la modernización tecnológica";"2216-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1271;"Reporte. Realizar la modernización tecnológica";"2216-001-02-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1272;"Informe. Proveer de la seguridad de la información y seguridad informática";"2216-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1273;"Informe. Garantizar la continuidad de la operación";"2216-003-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1274;"Informe de Gestión Interna. 2216";"2216-004-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1275;"Reporte. Impulsar la mejora de la gestión";"2216-005-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1276;"Informe. Elaborar el Plan Estratégico de Tecnologías de la Información de la Comisión";"2216-006-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1277;"Informe. Elaborar modelo de Gobierno de TICs";"2216-007-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1278;"Informe de gestión. Atender requerimientos emergentes para el logro de objetivos institucionales";"22T1-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1279;"Informe de Gestión Interna. 2251";"2251-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1280;"Informe de actividades. Políticas y Procesos MEJOREDU";"2111-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1281;"Actas de sesiones ordinarias";"2111-002-01-3-AS";"";"Superusuario";907;"";"";0;0;0;0;0
1282;"Informe semestral. Contribuir a la Mejora Continua de la Educación";"2111-003-01-3-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1283;"Informe trimestral de cumplimiento de acuerdos";"2111-004-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1284;"Informe trimestral. Coordinar el programa y estrategia de comunicación anual de la Comisión";"2111-005-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1285;"Informe de Gestión Interna. 2121";"2121-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1286;"Informe de Gestión Interna del Titular. 2121";"2121-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1287;"Marco conceptual y metodológico. Inv. Agentes Educativos en EI.";"2121-003-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1288;"Diseño de instrumentos. Inv. Agentes Educativos en EI.";"2121-003-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1289;"Aplicación piloto. Inv. Agentes Educativos en EI.";"2121-003-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1290;"Informe final. Inv. Agentes Educativos en EI.";"2121-003-04-1-IN";"";"Superusuario";907;"";"";0;0;0;0;0
1291;"Marco conceptual y metodológico. Estudio_Modelos Híbridos de Ens y Apr en Primaria";"2121-004-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1292;"Diseño de instrumentos. Estudio_Modelos Híbridos de Ens y Apr en Primaria";"2121-004-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1293;"Informe final. Estudio_Modelos Híbridos de Ens y Apr en Primaria";"2121-004-03-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1294;"Marco conceptual y metodológico. Inv. Violencia escolar en Secundaria";"2121-005-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1295;"Diseño de instrumentos. Inv. Violencia escolar en Secundaria";"2121-005-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1296;"Aplicación piloto.Inv. Violencia escolar en Secundaria";"2121-005-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1297;"Informe final. Inv. Violencia escolar en Secundaria";"2121-005-04-1-IN";"";"Superusuario";907;"";"";0;0;0;0;0
1298;"Marco conceptual y metodológico.  Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias";"2121-006-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1299;"Diseño de instrumentos.  Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias";"2121-006-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1300;"Aplicación piloto. Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias";"2121-006-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1301;"Informe final. Estudio_Eduación para cuidado de Salud Física y Socioemocional en Primarias";"2121-006-04-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1302;"Marco conceptual y metodológico. Inv. Participación estudiantil en EMS";"2121-007-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1303;"Diseño de instrumentos. Inv. Participación estudiantil en EMS";"2121-007-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1304;"Aplicación de instrumentos. Inv. Participación estudiantil en EMS";"2121-007-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1305;"Informe final. Inv. Participación estudiantil en EMS";"2121-007-04-1-IN";"";"Superusuario";907;"";"";0;0;0;0;0
1306;"Aplicación de instrumentos. Inv. Docentes en EMS";"2121-008-01-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1307;"Informe final. Inv. Docentes en EMS";"2121-008-02-1-IN";"";"Superusuario";907;"";"";0;0;0;0;0
1308;"Marco conceptual y metodológico. Inv. Directores y figuras académicas de apoyo en EMS";"2121-009-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1309;"Diseño de instrumentos. Inv. Directores y figuras académicas de apoyo en EMS";"2121-009-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1310;"Informe final. Inv. Directores y figuras académicas de apoyo en EMS";"2121-009-03-1-IN";"";"Superusuario";907;"";"";0;0;0;0;0
1311;"Marco conceptual y metodológico.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS";"2121-010-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1312;"Diseño de instrumentos.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS";"2121-010-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1313;"Aplicación de instrumentos.  Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS";"2121-010-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1314;"Informe final. Estudio_Condiciones Inst. para trabajo colaborativo y formación situada de docentes EB y EMS";"2121-010-04-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1315;"Marco conceptual y metodológico. Ev. Aprendizaje";"2121-011-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1316;"Diseño de instrumentos. Ev. Aprendizaje";"2121-011-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1317;"Informe final. Ev. Aprendizaje";"2121-011-03-1-EV";"";"Superusuario";907;"";"";0;0;0;0;0
1318;"Marco conceptual y metodológico. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121";"2121-012-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1319;"Diseño de instrumentos. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121";"2121-012-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1320;"Informe final. Estudio _Evaluación de aprendizaje de estudiantes indígenas y multigrado_2121";"2121-012-03-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1321;"Marco conceptual y metodológico.Ev_ Docentes, directores, supervisores y asesores técnico pedagógicos_2121";"2121-013-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1322;"Diseño de instrumentos. Ev. Docentes, directores, supervisores y asesores técnico pedagógicos_2121";"2121-013-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1323;"Informe final. Ev. Docentes, directores, supervisores y asesores técnico pedagógicos_2121";"2121-013-03-1-EV";"";"Superusuario";907;"";"";0;0;0;0;0
1324;"Marco conceptual y metodológico. Ev. Escuelas";"2121-014-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1325;"Diseño de instrumentos. Ev. Escuelas";"2121-014-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1326;"Aplicación piloto. Ev. Escuelas";"2121-014-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1327;"Informe final. Ev. Escuelas";"2121-014-04-1-EV";"";"Superusuario";907;"";"";0;0;0;0;0
1328;"Marco conceptual y metodológico. Sistema de Monitoreo de Políticas y programas educativos en las escuelas";"2121-015-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1329;"Diseño de instrumentos. Sistema de Monitoreo de Políticas y programas educativos en las escuelas";"2121-015-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1330;"Informe final. Sistema de Monitoreo de Políticas y programas educativos en las escuelas";"2121-015-03-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1331;"Marco conceptual y metodológico.  Ev. Política de USAER ";"2121-016-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1332;"Diseño de instrumentos.  Ev. Política de USAER ";"2121-016-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1333;"Aplicación piloto.  Ev. Política de USAER ";"2121-016-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1334;"Informe final. Ev. Política de USAER ";"2121-016-04-1-EV";"";"Superusuario";907;"";"";0;0;0;0;0
1335;"Marco conceptual y metodológico de evaluación integral";"2121-017-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1336;"Modelo para la elaboración de lineamientos de las evaluaciones";"2121-017-02-2-MO";"";"Superusuario";907;"";"";0;0;0;0;0
1337;"Lineamientos para las evaluaciones";"2121-017-03-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1338;"Criterios para las instancias evaluadoras";"2121-017-04-1-CR";"";"Superusuario";907;"";"";0;0;0;0;0
1339;"Informe final. Estrategia de Evauación Integral EB y EMS";"2121-017-05-1-ET";"";"Superusuario";907;"";"";0;0;0;0;0
1340;"Marco conceptual y metodológico. Estrategia interinstitucional  para el desarrollo estudios, investigaciones especializadas y evaluaciones educativas";"2121-018-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1341;"Diseño de instrumentos. Estrategia interinstitucional  para el desarrollo estudios, investigaciones especializadas y evaluaciones educativas";"2121-018-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1342;"Aplicación de instrumentos. Estrategia interinstitucional  para el desarrollo estudios, investigaciones especializadas y evaluaciones educativas";"2121-018-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1343;"Informe final. Estrategia interinstitucional  para el desarrollo estudios, investigaciones especializadas y evaluaciones educativas";"2121-018-04-1-ET";"";"Superusuario";907;"";"";0;0;0;0;0
1344;"Marco conceptual y metodológico. Red de Apoyo a la Ev e Inv. Educatia con Aut.Edu_Estatales";"2121-019-01-2-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1345;"Diseño de instrumentos. Red de Apoyo a la Ev. e Inv. Educatia con Aut.Edu_Estatales";"2121-019-02-2-IM";"";"Superusuario";907;"";"";0;0;0;0;0
1346;"Aplicación de instrumentos. Red de Apoyo a la Ev e Inv. Educatia con Aut.Edu_Estatales";"2121-019-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1347;"Informe final";"2121-019-04-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1348;"Reportes técnicos de aplicación de instrumentos";"2121-020-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1349;"Informes de desarrollo y mantenimiento de sistemas";"2121-020-02-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1350;"Reportes de actividades diseño gráfico y análisis cuantitativo";"2121-020-03-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1351;"Reportes de trabajo y análisis cualitativo";"2121-020-04-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1352;"Documento: Sugerencias para la mejora  de la educación inicial, desde el enfoque de educación inclusiva.";"2131-001-01-1-SU";"";"Superusuario";907;"";"";0;0;0;0;0
1353;"Documento: Sugerencias para la mejora de los planes y programas de estudio de educación básica, desde el enfoque de educación inclusiva.";"2131-002-01-1-SU";"";"Superusuario";907;"";"";0;0;0;0;0
1354;"Documento: Sugerencias para la mejora del marco curricular común en educación media superior, desde el enfoque de educación inclusiva.";"2131-003-01-1-SU";"";"Superusuario";907;"";"";0;0;0;0;0
1355;"Documento: Sugerencias para la mejora de los objetivos de la educación inclusiva: la atención educativa a personas, pueblos y comunidades indígenas.";"2131-004-01-1-SU";"";"Superusuario";907;"";"";0;0;0;0;0
1356;"Documento: Lineamientos para la mejora de las escuelas en educación básica.";"2131-005-01-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1357;"Documento: Lineamientos para la mejora de los planteles de educación media superior.";"2131-006-01-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1358;"Informe de seguimiento a las sugerencias y lineamientos emitidos en 2020";"2131-007-01-1-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1359;"Reporte trimestral. Gestionar la difusión en medios institucionales";"2132-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1360;"Reporte trimestral de contenidos";"2132-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1361;"Actas del Comité Editorial";"2132-003-01-3-AS";"";"Superusuario";907;"";"";0;0;0;0;0
1362;"Reporte trimestral del programa editorial anual";"2132-004-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1363;"Reporte semestral CEDOC";"2132-005-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1364;"Repositorio de materiales educativos";"2132-006-01-1-ME";"";"Superusuario";907;"";"";0;0;0;0;0
1365;"Documentos: Estrategias de apoyo pedagógico para Educación Media Superior";"2132-007-01-1-ET";"";"Superusuario";907;"";"";0;0;0;0;0
1366;"Documento: Indicadores clave para el seguimiento a la mejora continua";"2133-001-01-1-ID";"";"Superusuario";907;"";"";0;0;0;0;0
1367;"Compendio de Indicadores";"2133-002-01-1-ID";"";"Superusuario";907;"";"";0;0;0;0;0
1368;"Cuaderno temático de análisis de información educativa ";"2133-003-01-1-CE";"";"Superusuario";907;"";"";0;0;0;0;0
1369;"Sistema de información y seguimiento ";"2133-004-01-1-DT";"";"Superusuario";907;"";"";0;0;0;0;0
1370;"Documento con los procesos, procedimientos y políticas de las prácticas de gobierno y administración de datos";"2133-005-01-1-PT";"";"Superusuario";907;"";"";0;0;0;0;0
1371;"Informe de Gestión Interna. 2133";"2133-006-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1372;"Informe de Gestión Interna. 2141";"2141-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1373;"Plan de formación continua y desarrollo profesional de docentes 2021 – 2026";"2141-002-01-1-PT";"";"Superusuario";907;"";"";0;0;0;0;0
1374;"Modelo interno para la formulación de programas de formación continua y  desarrollo profesional de docentes";"2141-003-01-1-MO";"";"Superusuario";907;"";"";0;0;0;0;0
1375;"Modelo interno para la formulación y emisión de lineamientos y criterios para la mejora de la formación continua y desarrollo profesional docente";"2141-003-02-1-MO";"";"Superusuario";907;"";"";0;0;0;0;0
1376;"Criterios para la valoración del diseño, la operación y los resultados de los programas de formación, capacitación y actualización, de desarrollo de capacidades y de desarrollo de liderazgo y gestión. Educación media superior";"2141-004-01-1-CR";"";"Superusuario";907;"";"";0;0;0;0;0
1377;"Criterios para la valoración del diseño, la operación y los resultados de los programas de formación, capacitación y actualización, de desarrollo de capacidades y de desarrollo de liderazgo y gestión. Educación básica";"2141-005-01-1-CR";"";"Superusuario";907;"";"";0;0;0;0;0
1378;"Lineamientos para el desarrollo de procesos de inserción a la docencia y la dirección. Educación básica";"2141-006-01-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1379;"Lineamientos para el desarrollo de procesos de inserción a la docencia y la dirección. Educación media superior.";"2141-006-02-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1380;"Lineamientos para el desarrollo de procesos de formación continua situada de docentes, directivos y personal de apoyo técnico. Educación básica";"2141-007-01-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1381;"Lineamientos para el desarrollo de procesos de formación continua situada de docentes, directivos y personal de apoyo técnico. Educación media superior";"2141-007-02-1-LI";"";"Superusuario";907;"";"";0;0;0;0;0
1382;"Programas de formación para la inserción de docentes y directores. Educación Básica";"2141-008-01-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1383;"Programas de formación para la inserción de docentes y directores. Educación Media Superior";"2141-008-02-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1384;"Programa de formación continua situada de docentes. Educación Básica";"2141-009-01-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1385;"Programa de formación continua situada de docentes. Educación Media Superior.";"2141-009-02-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1386;"Programa de formación continua situada de directivos. Educación básica";"2141-010-01-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1387;"Programa de formación continua situada de directivos. Educación media superior.";"2141-010-02-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1388;"Informe y bases de datos. Educación básica.";"2141-011-01-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1389;"Informe y bases de datos. Educación media superior.";"2141-011-02-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1390;"Base de datos para la integración del padrón nacional de la oferta de formación continua de docentes";"2141-012-01-1-BD";"";"Superusuario";907;"";"";0;0;0;0;0
1391;"Programa de asistencia técnica a las autoridades educativas estatales  ";"2142-001-01-1-PF";"";"Superusuario";907;"";"";0;0;0;0;0
1392;"Índice de capacidades institucionales en materia de formación docente (EB)";"2142-001-02-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1393;"Convenios de colaboración";"2142-002-01-1-CO";"";"Superusuario";907;"";"";0;0;0;0;0
1394;"1 Documento preliminar del PAA 2022 ";"2112-001-01-2-MT";"";"Superusuario";907;"";"";0;0;0;0;0
1395;"1 Documento final PAA 2022";"2112-001-02-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1396;"Informes trimestrales de avance ";"2112-002-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1397;"Informe. Coordinar la evaluación externa de diseño del P016";"2112-003-01-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1398;"Informe Anual de avance del PI 2020-2024";"2112-004-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1399;"Informe de Autoevaluación semestral 2021";"2112-005-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1400;"Informe. Realizar mejoras al SIPCO";"2112-006-01-1-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1401;"Catálogo de programas presupuestarios, proyectos, actividades, acciones, partidas y montos codificados y cargados en el SIF";"2112-007-01-2-MT";"";"Superusuario";907;"";"";0;0;0;0;0
1402;"Reporte Trimestral de adecuaciones ";"2112-008-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1403;"Informe Trimestral de Prespuesto";"2112-009-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1404;"Registro de estructura programática";"2112-010-01-1-MT";"";"Superusuario";907;"";"";0;0;0;0;0
1405;"Reporte de proyecto de Presupuesto";"2112-010-02-2-MT";"";"Superusuario";907;"";"";0;0;0;0;0
1406;"Estrategia programática reporte de presupuesto autorizado";"2112-010-03-2-PI";"";"Superusuario";907;"";"";0;0;0;0;0
1407;"Reporte de Presupuesto autorizado";"2112-010-04-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1408;" Calendario de presupuesto para el ejercicio 2022";"2112-010-05-2-CN";"";"Superusuario";907;"";"";0;0;0;0;0
1409;"Formatos para la integración del informe trimestral de la  Situación Económica, las Finanzas Públicas y la Deuda Pública realizados por la SHCP";"2112-011-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1410;"Registros de Actualización de Información financiera en los formatos de SIIWEB";"2112-012-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1411;"Formatos. Llevar a cabo la integración de la Cuenta de la Hacienda Pública 2020";"2112-013-01-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1412;"Reporte de Avances sobre la Estructura Organizacional, Organigramas y Escenarios";"2112-014-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1413;"Reporte de Avances sobre la integración del Manual de Funciones de la Comisión";"2112-015-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1414;"Reporte de descripciones y perfiles de puestos analizados y valuados Descripción y perfil de puestos";"2112-016-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1415;"Reporte de dictámenes de validación de valuaciones de puestos Dictámenes de validación";"2112-017-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1416;"Reporte de procesos institucionales de la Comisión";"2112-018-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1417;"Reporte de Procedimientos actualizados";"2112-019-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1418;"Reportes.  Compromisos e indicadores del PNCCIMGP 2019- 2024";"2112-020-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1419;"Programa de Trabajo de Control Interno";"2112-021-01-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1420;"Documento de Seguimiento del PTCI";"2112-021-02-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1421;"Programa de Trabajo de Administración de Riesgos";"2112-022-01-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1422;"Documento de Seguimiento del PTAR";"2112-022-02-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1423;"Reportes.  Seguimiento al cumplimiento de los procesos de auditoría que los entes fiscalizadores realicen a la Comisión";"2112-023-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1424;"Informe de Gestión Interna. 2112";"2112-024-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1425;"Informe de Gestión Interna del Titular. 2113";"2113-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1426;"Solicitudes. Gestión de los recursos humanos de la Comisión";"2113-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1427;"Programa e Informe de Prácticas de Transformación de Clima y Cultura Organizacional";"2113-003-01-1-PR";"";"Superusuario";907;"";"";0;0;0;0;0
1428;"Reporte. Gestionar ante la Secretaría de la Función Pública la Encuesta de Clima y Cultura Organizacional (ECCO)";"2113-004-01-1-IR";"";"Superusuario";907;"";"";0;0;0;0;0
1429;"Reporte. Obtener insumos y materiales para la atención del cuidado de la salud del personal de la Comisión";"2113-005-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1430;"Solicitudes. Provisión de los recursos materiales y servicios a las áreas de la Comisión";"2113-006-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1431;"Reporte. Aprovechamiento del espacio de los inmuebles que ocupa la Comisión";"2113-007-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1432;"Informes. Gestión de los recursos financieros y proporcionar información financiera y contable";"2113-008-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1433;"Requisición de recursos financieros para servicios de Tic’s";"2113-009-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1434;"Reporte de avances trimestral. Actualizar la plataforma de servicios de TI incorporando nuevas tecnologías y optimizando la infraestructura actual";"2114-001-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1435;"Reporte. Implementar infraestructura de seguridad alineada a las mejores prácticas en materia de Tecnologías de la Información comunicaciones y seguridad";"2114-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1436;"Reportes trimestrales. Continuidad de la operación de TIC ";"2114-003-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1437;"Informe de Gestión Interna. 2114";"2114-004-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1438;"Informes. Defensa y representación legal de la Comisión";"2115-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1439;"Publicaciones DOF";"2115-002-01-3-PU";"";"Superusuario";907;"";"";0;0;0;0;0
1440;"Informe de Gestión Interna. 2115";"2115-003-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1441;"Informes. Auxilio en las obligaciones en materia de transparencia";"2115-004-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1442;"Informe de Gestión Interna. 2151";"2151-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1443;"Informe de actividades. Políticas y Procesos MEJOREDU";"20A1-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1444;"Actas de sesiones ordinarias";"20A1-002-01-3-AS";"";"Superusuario";907;"";"";0;0;0;0;0
1445;"Informe trimestral de cumplimiento de acuerdos";"20A1-003-01-3-SA";"";"Superusuario";907;"";"";0;0;0;0;0
1446;"Informe trimestral. Coordinar el programa y estrategia de comunicación anual de la Comisión";"20A1-004-01-3-IS";"";"Superusuario";907;"";"";0;0;0;0;0
1447;"Informe de Gestión Interna. 20C1";"20C1-001-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1448;"Informe de Gestión Interna del Titular. 20C1";"20C1-002-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1449;"Informe final. Estudio_Servicios que atienden primera infancia y EI";"20C1-003-01-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1450;"Informe final. Estudio_Factores asociados a la educación a través de la explotación de las BD nacionales e internacionales";"20C1-004-01-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1451;"Informe final. Estudio_ Necesidades de formación continua de las y los maestros en EB y EMS";"20C1-005-01-1-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1452;"Informe de resultados de grupos focales";"20C1-006-01-1-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1453;"Reporte técnico e informe de procesamiento de la prueba piloto de encuesta a docentes de educación media superior";"20C1-006-02-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1454;"Reporte técnico e informe de procesamiento de la prueba encuesta a docentes de educación media superior";"20C1-006-03-2-RL";"";"Superusuario";907;"";"";0;0;0;0;0
1455;"Guías materiales de apoyo y mecanismos de seguimiento y acompañamiento";"20C1-007-01-1-ME";"";"Superusuario";907;"";"";0;0;0;0;0
1456;"Agenda interinstitucional de estudios e investigaciones";"20C1-008-01-1-PP";"";"Superusuario";907;"";"";0;0;0;0;0
1457;"Informe final. Inv_Prácticas de inclusión educativa";"20C1-009-01-1-MC";"";"Superusuario";907;"";"";0;0;0;0;0
1458;"Informe final. Estudio_ Convivencia y violencia en las escuelas mexicanas";"20C1-010-01-1-ES";"";"Superusuario";907;"";"";0;0;0;0;0
1459;"Informe final. Inv_Dinámicas de relación entre la familia los estudiantes la comunidad y las escuelas";"20C1-011-01-1-PP";"";"Superusuario";907;"";"";0;0;0;0;0
1460;"Informe final del estudio ";"20C1-012-01-1-PP";"";"Superusuario";907;"";"";0;0;0;0;0
1461;"Informe técnico del comité de revisión de Planea 2015 019";"20C1-013-01-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1462;"Documento técnico de revisión de Planea 2015 2019";"20C1-013-02-3-IA";"";"Superusuario";907;"";"";0;0;0;0;0
1463;"Reporte técnico de los resultados de los grupos focales";"20C1-014-01-3-IR";"";"Superusuario";907;"";"";0;0;0;0;0
